extractor_version,source_file,session_id,raw_label,bot_subclass,label,trust_score,ja4_digest_present,ja4_consistency,browser,ja4,raw_userAgent,ua_length,mobile_vs_desktop,ua_is_chrome,ua_is_firefox,ua_is_edge,ua_is_safari,ua_is_opera,accept_lang_present,accept_lang_length,accept_lang_comma_count,accept_lang_q_count,sec_ch_ua_present,sec_ch_ua_length,forwarded_for_count,browser_header_score,ja4_unknown,ja4_bot_tls,ja4_modern_tls,ja4_length,ja4_prefix,ja4_entropy_proxy,ja4_is_modern,ja4_is_legacy,ja4_entropy,ja4_match,ua_ja4_mismatch,is_edge_observed,sec_ch_ua_suspicion_score,header_completeness_score,network_consistency_score,cpu_cores,device_memory,cpu_cores_missing,device_memory_missing,platform,platform_is_windows,platform_is_mac,platform_is_linux,platform_is_mobile,device_platform_mismatch,move_count,key_event_count,scroll_count,total_events,session_duration,mouse_density,key_density,path_length,straight_line_distance,straightness_ratio,mean_velocity,std_velocity,max_velocity,min_velocity,median_velocity,mean_acceleration,std_acceleration,pause_count,idle_time_mean,direction_changes,mouse_entropy,acceleration_entropy,key_press_count,avg_dwell_time,std_dwell_time,avg_flight_time,std_flight_time,key_overlap_count,backspace_count,has_backspace,multi_key_overlap,backspace_ratio,unique_dwell_ratio,typing_speed_wpm,unique_key_ratio,mouse_to_key_ratio,events_per_second,click_count,click_interval_mean,click_hold_mean,pause_ratio,scroll_to_move_ratio,_weak_signal_flag,browser_encoded,ja4_prefix_encoded,platform_encoded,bot_subclass_encoded
9.0,0,fad482cb-5d75-4234-a54f-651a0401d8b7,human,human,0,0.8488254674379778,1,1,Edge,t12d1208h2_9e6316305715_2dae41c691ec,masked,125,0,0,0,1,0,0,1,2,1,1,1,2,2,5,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,0,4.0,4.0,0,0,Win32,1,0,0,0,0,367,312,0,679,186005.2,0.0019730631186654995,0.001677372460554866,7.070438846885574,0.5070041913041745,0.0717075986772027,0.0007399015692523115,0.0008014883218344117,0.004706334243808977,0.0,0.00046606084590362424,0.0004393806579202041,0.000627419561513502,18,9917.47777777778,35,2.990389027237322,2.169278965394622,156,185.62756410256407,538.1889043265572,441.1483870967742,845.7312964075556,0,4,1,0,0.02564102564102564,0.9487179487179487,10.064234763329196,0.16025641025641027,2.337579617834395,3.6504355792203658,156,441.1483870967742,185.62756410256407,0.04904632152588556,0.0,1,2,0,4,2
9.0,0,fad482cb-5d75-4234-a54f-651a0401d8b7,human,human,0,1.0,1,1,Edge,t13d1517h2_8daaf6152771_b6f405a00624,masked,125,0,0,0,1,0,0,1,2,1,1,1,2,2,5,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,1,0,2,0,4.0,4.0,0,0,Win32,1,0,0,0,0,418,312,0,730,218117.6,0.0019163973929659964,0.0014304210205870595,8.764332060642108,0.46817600322955455,0.05341833239431759,0.0007775597101622368,0.0008517260163165827,0.004706334243808977,0.0,0.0004749073068000416,0.00045244381198706305,0.000624671311028762,22,9538.745454545455,37,3.130002995032236,2.280382820343771,156,185.62756410256407,538.1889043265572,441.1483870967742,845.7312964075556,0,4,1,0,0.02564102564102564,0.9487179487179487,8.582526123522356,0.16025641025641027,2.662420382165605,3.3468184135530556,156,441.1483870967742,185.62756410256407,0.05263157894736842,0.0,1,2,5,4,2
9.0,0,fad482cb-5d75-4234-a54f-651a0401d8b7,human,human,0,0.6814820081693863,1,1,Edge,t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,125,0,0,0,1,0,0,1,2,1,1,1,2,2,5,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,0,0,2,0,4.0,4.0,0,0,Win32,1,0,0,0,0,571,320,0,891,488137.6,0.0011697521354634432,0.0006555528605049068,14.098967306696949,0.47720094299990645,0.03384651745190146,0.0011048038763226103,0.003934449656624266,0.09109090909283712,0.0,0.000556123439648124,0.0007145087611461569,0.0038909518008176528,31,15381.225806451614,51,0.21260515365926058,0.12156159115392864,160,184.97000000000008,531.5302118412462,1468.7540880503145,12983.608493550786,0,4,1,0,0.025,0.95,3.933317163029441,0.1625,3.546583850931677,1.82530499596835,160,1468.7540880503145,184.97000000000008,0.0542907180385289,0.0,1,2,4,4,2
9.0,0,c53262aa-429b-4f7c-bfe1-d9ad7f5870d4,human,human,0,1.0,1,1,Samsung_Internet,t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,131,1,1,0,0,0,0,1,2,2,2,1,2,2,5,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,1,0,2,0,8.0,8.0,0,0,Linux armv81,0,0,1,0,1,6,760,0,766,73076.7,8.210551379577895e-05,0.010400031747465335,1.295030712499352,0.31871060540873125,0.24610273897955195,5.8053503373641165e-05,5.0660290046515064e-05,0.00015511784281204598,6.724390475673786e-06,3.9950852941088745e-05,6.626199160368872e-05,6.246770944376545e-05,5,14615.340000000002,3,1.3709505944546687,1.5,380,2.226315789473653,1.4617192851906204,179.20606860158313,287.5247108620611,0,26,1,0,0.06842105263157895,0.14473684210526316,62.400190484792006,0.007894736842105263,0.015748031496062992,10.482137261261112,380,179.20606860158313,2.226315789473653,0.8333333333333334,0.0,1,270,4,1,2
9.0,0,a81ced3b-27a2-4c79-86f4-cd0d57a21810,human,human,0,0.7242153554938626,1,1,Safari_Mobile,t13d2013h2_2b729b4bf6f3_e24568c0d440,masked,135,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d2013h2,0.5,1,0,3.9511943630832222,1,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,4,196,0,200,39064.0,0.00010239606799098914,0.005017407331558468,0.4799177945647566,0.10711461151495626,0.22319366509862346,1.8682614190359767e-05,1.2976117745290166e-05,3.69738251479856e-05,8.255155019750056e-06,1.0818862403343645e-05,1.435933506411777e-05,1.1795627680524181e-05,3,13021.333333333334,2,0.9182958340544896,1.0,98,16.836734693877553,28.052681445390412,328.63917525773195,540.0688994908501,2,44,1,1,0.4489795918367347,0.20408163265306123,30.10444398935081,0.29591836734693877,0.04040404040404041,5.119803399549458,98,328.63917525773195,16.836734693877553,0.75,0.0,1,269,9,5,2
9.0,0,a81ced3b-27a2-4c79-86f4-cd0d57a21810,human,human,0,0.4293650707070358,0,0,Safari_Mobile,unknown,masked,135,1,0,0,0,1,0,1,2,1,1,0,0,2,4,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,5,196,0,201,43806.0,0.00011413961557777473,0.0044742729306487695,0.9662029475357269,0.5913698757968654,0.6120555493078731,3.964909439282098e-05,3.8014005314427466e-05,0.00010254853500020461,8.255155019750056e-06,2.3896343775664622e-05,4.10040167028967e-05,3.889262150479786e-05,4,10951.5,2,1.5,1.584962500721156,98,16.836734693877553,28.052681445390412,328.63917525773195,540.0688994908501,2,44,1,1,0.4489795918367347,0.20408163265306123,26.84563758389262,0.29591836734693877,0.050505050505050504,4.588412546226545,98,328.63917525773195,16.836734693877553,0.8,0.0,1,269,33,5,2
9.0,0,80aa2937-0837-43cb-aa99-003872d24672,human,human,0,0.2750076999165297,0,0,Chrome_Desktop,unknown,masked,111,0,1,0,0,0,0,1,2,1,1,1,2,2,5,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,2,0,28.0,8.0,0,0,Win32,1,0,0,0,0,244,300,0,544,93566.0,0.0026077848791227582,0.0032062928841673256,1.0961995660626263,0.7968922449114435,0.7269590953896772,0.0006095504636616567,0.0011420068255944078,0.012459584664024715,0.0,0.0003068181818180844,0.0004794781054401001,0.001229428871204207,7,12940.67142857143,28,0.9845689046131892,0.6694014547171288,150,84.79194630872547,51.349699249269136,533.9080536912751,1776.6475721537563,117,14,1,1,0.09333333333333334,0.7718120805369127,19.237757305003957,0.19333333333333333,1.6158940397350994,5.814077763290084,150,533.9080536912751,84.79194630872547,0.028688524590163935,0.0,1,0,33,4,2
9.0,0,5692c9ef-03ff-44b9-9c23-9c1ff7b2ee03,human,human,0,1.0,1,1,Safari_Mobile,t13d1516h2_8daaf6152771_390299696238,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d1516h2,0.4166666666666667,1,0,3.715354779870082,1,0,1,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,4,594,0,598,127526.0,3.136615278453022e-05,0.0046578736885027365,0.27532090842996626,0.1028484321708406,0.3735583786837689,1.7048390971942538e-05,1.2236731333255898e-05,2.969073617172904e-05,4.932200590483299e-07,2.096121668505024e-05,1.4598758056340356e-05,5.8692385696615566e-06,3,42508.666666666664,2,1.584962500721156,1.0,297,12.821548821548822,8.325358221742999,339.5945945945946,2144.506679042355,0,14,1,0,0.04713804713804714,0.08080808080808081,27.947242131016417,0.09764309764309764,0.013422818791946308,4.689239841287267,297,339.5945945945946,12.821548821548822,0.75,0.0,1,269,4,5,2
9.0,0,5692c9ef-03ff-44b9-9c23-9c1ff7b2ee03,human,human,0,0.29965414768075715,0,0,Safari_Mobile,unknown,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,5,594,0,599,134565.0,3.715676438895701e-05,0.004414223609408093,0.7657343360601648,0.5863594204922439,0.7657478486718569,3.0204016898164126e-05,2.5129955746553476e-05,6.96708946768289e-05,4.932200590483299e-07,2.532597642838964e-05,3.279173024348709e-05,2.6171239588455196e-05,4,33641.25,3,2.0,0.9182958340544896,297,12.821548821548822,8.325358221742999,339.5945945945946,2144.506679042355,0,14,1,0,0.04713804713804714,0.08080808080808081,26.485341656448554,0.09764309764309764,0.016778523489932886,4.45138037379705,297,339.5945945945946,12.821548821548822,0.8,0.0,1,269,33,5,2
9.0,0,94672b39-80b8-4580-a5a6-ed86349ae424,human,human,0,0.26441735001980754,0,0,Chrome_Desktop,unknown,masked,111,0,1,0,0,0,0,1,2,2,2,1,2,2,5,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,2,0,6.0,8.0,0,0,Win32,1,0,0,0,0,120,464,0,584,64500.8,0.0018604420410289484,0.0071937092253119336,0.9464544203850103,0.765376900618251,0.8086780347086358,0.0004603725955484012,0.0008057660781880176,0.0032515356025984493,0.0,0.00013004236834290566,0.00013731071979050912,0.00017687459879262767,4,15338.975,29,1.5132568880382937,1.9258388916987488,256,146.4687499999998,102.98470542893112,237.87686274509804,595.8353681473227,116,40,1,1,0.15625,0.4951923076923077,47.62731625034108,0.12109375,0.4669260700389105,9.054151266340883,256,237.87686274509804,146.4687499999998,0.03333333333333333,0.0,1,0,33,4,2
9.0,0,94672b39-80b8-4580-a5a6-ed86349ae424,human,human,0,0.2790124053638845,0,0,Chrome_Desktop,unknown,masked,111,0,1,0,0,0,0,1,2,2,2,1,2,2,5,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,2,0,6.0,8.0,0,0,Win32,1,0,0,0,0,177,464,0,641,67467.5,0.0026234853818505204,0.006877385407788935,1.201986839225752,0.7700657634254363,0.6406607279672601,0.0003973468449611772,0.0006969631202341792,0.0032515356025984493,0.0,9.42028499087422e-05,0.00012420420683613006,0.00016185091115680986,8,7907.450000000002,38,1.7987554190016568,2.1479280713702646,256,146.4687499999998,102.98470542893112,237.87686274509804,595.8353681473227,116,40,1,1,0.15625,0.4951923076923077,45.53303442398192,0.12109375,0.688715953307393,9.500870789639455,256,237.87686274509804,146.4687499999998,0.04519774011299435,0.0,1,0,33,4,2
9.0,0,359369e8-5472-4804-b211-6625d62c409c,human,human,0,0.4736760127810152,0,0,Safari_Mobile,unknown,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,2,164,0,166,182167.0,1.097893690953905e-05,0.000900272826582202,0.5771416637187095,0.5771416637187095,1.0,3.168200956917057e-06,0.0,3.168200956917057e-06,3.168200956917057e-06,3.168200956917057e-06,0.0,0.0,1,182167.0,0,0.0,0.0,82,19.9390243902439,10.271138299867978,174.1358024691358,196.35252708081632,1,6,1,1,0.07317073170731707,0.2682926829268293,5.401636959493212,0.25609756097560976,0.024096385542168676,0.9112517634917411,82,174.1358024691358,19.9390243902439,0.5,0.0,1,269,33,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,1.0,1,1,Safari_Mobile,t13d1516h2_8daaf6152771_390299696238,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d1516h2,0.4166666666666667,1,0,3.715354779870082,1,0,1,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,5,88,0,93,85429.0,5.8528134474241766e-05,0.001030095166746655,0.9858423994012815,0.5707595816103309,0.5789562124300626,4.3529921487394287e-05,3.95912135474798e-05,0.00010054636443471019,2.2883249625103826e-06,3.5642498276178295e-05,4.6243832030404756e-05,3.308005976674523e-05,4,21357.25,2,1.5,1.584962500721156,44,11.818181818181818,5.503192161549708,1940.2093023255813,9980.78467008537,0,10,1,0,0.22727272727272727,0.25,6.180571000479931,0.4090909090909091,0.1111111111111111,1.0886233012208968,44,1940.2093023255813,11.818181818181818,0.8,0.0,1,269,4,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,0.7033064545050645,1,1,Safari_Mobile,t13d1516h2_8daaf6152771_390299696238,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d1516h2,0.4166666666666667,1,0,3.715354779870082,1,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,10,516,0,526,247733.0,4.036603924386335e-05,0.002082887624983349,3.63268323381334,0.6912675458894335,0.19029117084998037,5.387254372315637e-05,5.356483330201791e-05,0.00017727173779287744,2.2883249625103826e-06,5.3572723156907404e-05,7.21631979586397e-05,5.069633450906347e-05,9,27525.88888888889,6,1.7527152789797045,2.1556390622295662,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,12.497325749900094,0.1124031007751938,0.03861003861003861,2.1232536642272124,258,954.4630350194552,11.577519379844961,0.9,0.0,1,269,4,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,1.0,1,1,Safari_Mobile,t13d1516h2_8daaf6152771_390299696238,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d1516h2,0.4166666666666667,1,0,3.715354779870082,1,0,1,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,11,516,0,527,254971.0,4.314216126539881e-05,0.0020237595648132534,3.795376196168815,0.5939581971822596,0.1564952106149113,5.073305064340048e-05,5.16815245632923e-05,0.00017727173779287744,2.2883249625103826e-06,3.802516804125247e-05,6.587867102842859e-05,5.099521407856752e-05,10,25497.1,7,1.6854752972273346,2.058813890331201,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,12.14255738887952,0.1124031007751938,0.04247104247104247,2.066901726078652,258,954.4630350194552,11.577519379844961,0.9090909090909091,0.0,1,269,4,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,1.0,1,1,Safari_Mobile,t13d2013h2_2b729b4bf6f3_e24568c0d440,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d2013h2,0.5,1,0,3.9511943630832222,1,0,1,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,12,516,0,528,256502.0,4.6783260949232365e-05,0.0020116802208169915,3.8245571831295058,0.6113626174374747,0.15985186994569064,4.785368994187709e-05,5.011058570556666e-05,0.00017727173779287744,2.2883249625103826e-06,2.247761292559754e-05,5.963255692548117e-05,5.188049870144259e-05,11,23318.363636363636,8,1.6171895725927152,2.0464393446710156,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,12.07008132490195,0.1124031007751938,0.04633204633204633,2.058463481766224,258,954.4630350194552,11.577519379844961,0.9166666666666666,0.0,1,269,9,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,0.21005917884580563,0,0,Safari_Mobile,unknown,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,13,516,0,529,277126.0,4.691006978774998e-05,0.001861968923882999,3.952463789682881,0.7354016929542656,0.18606158894456798,4.438270187454495e-05,4.933903363032708e-05,0.00017727173779287744,2.2883249625103826e-06,2.0768847926120365e-05,5.5380347186142135e-05,5.1261187779760135e-05,12,23093.833333333332,8,1.5510981710072647,2.004886164091843,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,11.171813543297995,0.1124031007751938,0.05019305019305019,1.9088789936707493,258,954.4630350194552,11.577519379844961,0.9230769230769231,0.0,1,269,33,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,0.43167356957560277,0,0,Safari_Mobile,unknown,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,14,516,0,530,296768.0,4.717489756307958e-05,0.0017387319387535045,4.013024007648143,0.6770351615684373,0.16870947202860564,4.1205817128927045e-05,4.866409824821672e-05,0.00017727173779287744,2.2883249625103826e-06,1.9060082926643187e-05,5.102520433332856e-05,5.11602731960557e-05,13,22828.30769230769,9,1.4885252948977485,1.9508257945180885,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,10.432391632521027,0.1124031007751938,0.05405405405405406,1.7859068363165842,258,954.4630350194552,11.577519379844961,0.9285714285714286,0.0,1,269,33,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,0.2567736715230441,0,0,Safari_Mobile,unknown,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,15,516,0,531,296934.0,5.051627634423811e-05,0.0017377599062417912,4.025031505305857,0.6877948313269009,0.1708793658932208,4.3429281851092216e-05,4.7574226752613304e-05,0.00017727173779287744,2.2883249625103826e-06,2.0768847926120365e-05,5.242719808135923e-05,4.939255170506312e-05,13,22828.30769230769,10,1.610577243331642,1.914341183612352,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,10.426559437450747,0.1124031007751938,0.05791505791505792,1.7882761825860292,258,954.4630350194552,11.577519379844961,0.8666666666666667,0.0,1,269,33,5,2
9.0,0,4c88fd91-c4c2-4a7d-a681-434f5432c37e,human,human,0,1.0,1,1,Safari_Mobile,t13d2013h2_2b729b4bf6f3_e24568c0d440,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d2013h2,0.5,1,0,3.9511943630832222,1,0,1,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,16,516,0,532,297269.0,5.3823304818194966e-05,0.0017358015803867878,4.042331794320784,0.6805303593521747,0.16835094049139557,4.3976839979412815e-05,4.600671030429064e-05,0.00017727173779287744,2.2883249625103826e-06,2.247761292559754e-05,5.0160374608643436e-05,4.8292500945991446e-05,14,21221.64285714286,11,1.640223928941852,1.870253816431622,258,11.577519379844961,4.956770333704931,954.4630350194552,5875.9006488711175,0,118,1,0,0.4573643410852713,0.08914728682170543,10.414809482320727,0.1124031007751938,0.06177606177606178,1.7896248852049828,258,954.4630350194552,11.577519379844961,0.875,0.0,1,269,9,5,2
9.0,0,5966d552-4a4b-46d6-b652-76d61ef7206a,human,human,0,1.0,1,1,Safari_Mobile,t13d1516h2_8daaf6152771_390299696238,masked,137,1,0,0,0,1,0,1,2,1,1,0,0,2,4,0,0,1,36,t13d1516h2,0.4166666666666667,1,0,3.715354779870082,1,0,1,0,1,0,4.0,0.0,0,1,iPhone,0,0,0,1,0,4,166,0,170,29978.0,0.0001334311828674361,0.005537394088998599,0.8543057677143224,0.6643124641311496,0.777605032339304,3.40314590129598e-05,2.1749325916339504e-05,6.286428491735037e-05,1.0338684732201263e-05,2.8891407389327773e-05,3.553916142113781e-05,1.6986438764011302e-05,3,9992.666666666666,2,1.584962500721156,1.0,83,11.46987951807229,4.587403784218259,349.1463414634146,525.5060539427853,0,0,0,0,0.0,0.21686746987951808,33.2243645339916,0.3253012048192771,0.047619047619047616,5.670825271866035,83,349.1463414634146,11.46987951807229,0.75,0.0,1,269,4,5,2
9.0,0,4aab3d85-99c0-460e-9afd-8dfe30916bcc,human,human,0,1.0,1,1,Edge,t13d1517h2_8daaf6152771_b6f405a00624,masked,125,0,0,0,1,0,0,1,2,2,2,1,2,2,5,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,1,0,2,0,22.0,8.0,0,0,Win32,1,0,0,0,0,257,146,0,403,127699.2,0.0020125419736380496,0.00114331178268932,0.8852492572816144,0.30165559832365124,0.34075781012227263,0.00023982072094848447,0.0003082965272133754,0.0038209946349085575,0.0,0.00016555695753712739,0.00013154161115857543,0.0002662234802763241,7,17590.971428571425,24,1.3871023562238796,0.7398075648927473,73,161.47671232876797,102.99850314186679,698.8361111111111,1501.3699668326585,20,0,0,1,0.0,0.958904109589041,6.8598706961359195,0.3835616438356164,3.472972972972973,3.1558537563273696,73,698.8361111111111,161.47671232876797,0.027237354085603113,0.0,1,2,5,4,2
9.0,0,4aab3d85-99c0-460e-9afd-8dfe30916bcc,human,human,0,1.0,1,1,Edge,t12d1208h2_9e6316305715_2dae41c691ec,masked,125,0,0,0,1,0,0,1,2,2,2,1,2,2,5,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,1,0,2,0,22.0,8.0,0,0,Win32,1,0,0,0,0,285,146,0,431,137559.6,0.002071829228930587,0.0010613581313118096,0.9619031932799911,0.3134609545062989,0.3258757811557203,0.00023258021632051434,0.00029555332275773514,0.0038209946349085575,0.0,0.0001637482900136262,0.00012764088018230483,0.000254180678402763,8,16569.675,27,1.3511356621495207,0.771704897535426,73,161.47671232876797,102.99850314186679,698.8361111111111,1501.3699668326585,20,0,0,1,0.0,0.958904109589041,6.368148787870857,0.3835616438356164,3.8513513513513513,3.1331873602423963,73,698.8361111111111,161.47671232876797,0.028070175438596492,0.0,1,2,0,4,2
9.0,0,bcb4c461-0eae-4379-ac0e-493ff62ce247,human,human,0,1.0,1,1,Chrome_Mobile,t13d1517h2_8daaf6152771_b6f405a00624,masked,111,1,1,0,0,0,0,1,2,2,2,1,2,2,5,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,1,0,2,0,8.0,8.0,0,0,Linux armv81,0,0,1,0,1,5,658,0,663,138283.7,3.6157551468466635e-05,0.0047583337732502095,1.283836255512413,0.6827757464936786,0.531824633836318,4.353954200166264e-05,4.042582296699128e-05,0.00010154527238591172,5.6688846626381035e-06,3.347200547905037e-05,6.388576485724231e-05,2.3440321055180494e-05,4,34570.925,3,1.5,1.584962500721156,329,4.987841945289588,3.3200832046287636,370.51128048780487,1328.9178984718533,0,32,1,0,0.0972644376899696,0.3404255319148936,28.55000263950125,0.00911854103343465,0.015151515151515152,4.794491324718676,329,370.51128048780487,4.987841945289588,0.8,0.0,1,1,5,1,2
9.0,0,bcb4c461-0eae-4379-ac0e-493ff62ce247,human,human,0,0.4170205493625505,0,0,Chrome_Mobile,unknown,masked,111,1,1,0,0,0,0,1,2,2,2,1,2,2,5,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,2,0,8.0,8.0,0,0,Linux armv81,0,0,1,0,1,6,658,0,664,146806.0,4.0870264158140674e-05,0.0044821056360094275,1.541736255512413,0.47441754815773834,0.30771641158562524,4.0883990359482256e-05,3.654593750533653e-05,0.00010154527238591172,5.6688846626381035e-06,3.0261783790760753e-05,5.40625484249624e-05,2.648722770702317e-05,5,29361.2,4,1.9219280948873623,2.0,329,4.987841945289588,3.3200832046287636,370.51128048780487,1328.9178984718533,0,32,1,0,0.0972644376899696,0.3404255319148936,26.892633816056566,0.00911854103343465,0.01818181818181818,4.522975900167568,329,370.51128048780487,4.987841945289588,0.8333333333333334,0.0,1,1,33,1,2
9.0,0,bcb4c461-0eae-4379-ac0e-493ff62ce247,human,human,0,1.0,1,1,Chrome_Mobile,t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,111,1,1,0,0,0,0,1,2,2,2,1,2,2,5,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,1,0,2,0,8.0,8.0,0,0,Linux armv81,0,0,1,0,1,7,658,0,665,160453.40000000002,4.3626373763348104e-05,0.004100879133754722,1.719159055625589,0.4744001897132842,0.275948981079388,3.623673923571727e-05,3.494265786241765e-05,0.00010154527238591172,5.6688846626381035e-06,2.1631133703826517e-05,4.6702298774743615e-05,2.789178525905324e-05,6,26742.233333333337,4,1.7924812503605778,1.9219280948873623,329,4.987841945289588,3.3200832046287636,370.51128048780487,1328.9178984718533,0,32,1,0,0.0972644376899696,0.3404255319148936,24.605274802528328,0.00911854103343465,0.021212121212121213,4.14450550751807,329,370.51128048780487,4.987841945289588,0.8571428571428571,0.0,1,1,4,1,2
9.0,0,ecc182af-f7e1-4d4f-be1d-cc531cc11097,human,human,0,0.4834588055625055,0,0,Chrome_Desktop,unknown,masked,111,0,1,0,0,0,0,1,2,1,1,1,2,2,5,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,2,0,5.0,2.0,0,0,Win32,1,0,0,0,0,1000,880,0,1880,300500.9,0.0033277770549106508,0.0029284438083213727,14.15687874915139,0.4414587183418173,0.031183336819090846,0.0008361149899989495,0.0005598703790976227,0.003375722543354873,0.0,0.0007686393244747566,0.0002144951859876079,0.0002389754982104046,5,9261.41999999999,58,4.201175554345574,3.0478074115466463,489,79.09559585492177,49.327936217566936,585.6010245901639,1986.137979111376,157,152,1,1,0.310838445807771,0.8212435233160622,19.527395758215697,0.06748466257668712,2.0408163265306123,6.2562208632320235,489,585.6010245901639,79.09559585492177,0.005,0.0,1,0,33,4,2
